name,flag_reasons,combined_abs_z,flag_per_field,flag_combined,customer_avg_amout_1_day,customer_avg_amount_7_day,customer_avg_amount_30_day,merchant_num_trans_1_day,merchant_num_trans_7_day,merchant_num_trans_30_day,merchant_risk_1_day,merchant_risk_7_day,merchant_risk_30_day,merchant_risk_90_day,customer_avg_amout_1_day_z,customer_avg_amount_7_day_z,customer_avg_amount_30_day_z,merchant_num_trans_1_day_z,merchant_num_trans_7_day_z,merchant_num_trans_30_day_z,merchant_risk_1_day_z,merchant_risk_7_day_z,merchant_risk_30_day_z,merchant_risk_90_day_z
Erica Chambers,customer_avg_amount_7_day;customer_avg_amount_30_day;merchant_risk_30_day;combined_score,26.670847999059724,True,True,47.05888888888889,60.29222222222222,44.7,2752.195555555556,42265.99,600207.6177777777,4.111111111111111,10.444444444444445,19.77777777777778,27.11111111111111,0.4943121937367582,4.7760967700629005,3.825730237498056,1.1464516626869834,-2.410021441843005,1.1852765881468992,2.18087850562165,2.6016151688027267,6.34051573369434,-1.709949696966407
Elizabeth Black,customer_avg_amout_1_day;merchant_risk_1_day;merchant_risk_7_day;merchant_risk_30_day;combined_score,26.664317581100715,True,True,55.74666666666667,53.16,36.11111111111112,3055.387777777778,57074.29666666666,456830.4855555556,4.666666666666667,10.88888888888889,19.0,30.666666666666668,3.1614900045485963,2.4666997574897,0.2428645793641271,2.8726834724391668,1.9174169293291212,-2.569383755653285,4.162854299530549,3.5704920790529955,4.986804791540001,0.7136279121531693
Frank Higgins,customer_avg_amout_1_day;customer_avg_amount_7_day;merchant_num_trans_7_day;combined_score,26.662079257683175,True,True,56.18571428571429,27.037142857142857,40.22714285714286,2155.197142857143,64159.13571428571,651280.72,3.857142857142857,8.857142857142858,15.142857142857142,33.714285714285715,3.29627914135282,-5.991820794158805,1.959872329892142,-2.252572371696804,3.987822752113625,2.522743369470271,1.274832428406156,-0.8586595106625182,-1.7264964113886556,2.7909801485413763
Craig Gamble,merchant_num_trans_30_day;merchant_risk_1_day;merchant_risk_7_day;merchant_risk_30_day;combined_score,26.627695060448552,True,True,54.75625,39.74875000000001,32.7325,3040.945,56100.2125,398125.21625,4.375,10.75,18.25,26.5,2.857428664081477,-1.8758318855053329,-1.1665272382258796,2.790453188830808,1.6327598585059508,-4.106716405688791,3.1223170077283773,3.267718044599786,3.681440668748317,-2.126502098533833
Adrienne Burton,customer_avg_amout_1_day;customer_avg_amount_7_day;merchant_num_trans_1_day;merchant_risk_30_day;combined_score,26.603715527571264,True,True,56.66714285714285,57.17142857142857,29.275714285714287,1910.2557142857145,58772.37714285714,610270.3300000001,2.7142857142857144,10.0,14.285714285714286,32.0,3.44407937704595,3.765591024526174,-2.6085296885386904,-3.6471519635711487,2.413647779717029,1.4487918778326545,-2.802374919063573,1.6327382585524572,-3.218341123150577,1.6224695155730091
Dillon Mosley,merchant_num_trans_1_day;merchant_risk_7_day;merchant_risk_30_day;combined_score,26.595553447367937,True,True,51.848,40.135000000000005,32.251999999999995,1361.364,53640.497,644590.759,3.5,6.7,13.8,26.9,1.96458586046667,-1.7507650314009937,-1.3669684094884975,-6.772279416922955,0.9139560495041454,2.3475513365501377,0.0007051323218654,-5.561172800055788,-4.063719793149001,-1.8538496175078825
Taylor Higgins,customer_avg_amount_30_day;merchant_num_trans_7_day;merchant_risk_90_day;combined_score,26.594642697445067,True,True,50.77,51.83375,27.6075,2287.965,62441.97624999999,516672.51625,4.25,9.375,14.5,41.125,1.6336361338968206,2.037263083688065,-3.304427347946806,-1.4966555588154609,3.486016440126701,-1.0022823911716785,2.676372454098876,0.2702551035130169,-2.845379945210097,7.842354238977544
Charles Hurley,customer_avg_amout_1_day;customer_avg_amount_7_day;merchant_risk_90_day;combined_score,26.543325672680787,True,True,57.303333333333335,27.75111111111111,33.72222222222222,2992.235555555556,47203.87666666666,530238.7666666667,3.333333333333333,10.555555555555555,17.444444444444443,39.22222222222222,3.639392052501964,-5.760639529552519,-0.7536633850586363,2.513124859564736,-0.9670205157524756,-0.6470188867058916,-0.5938876058508029,2.843834396365293,2.279382907231322,6.545361534097146
Samantha Ford,customer_avg_amout_1_day;customer_avg_amount_30_day;merchant_num_trans_7_day;merchant_num_trans_30_day;merchant_risk_7_day;merchant_risk_90_day;combined_score,26.530875271641527,True,True,31.785714285714285,47.06714285714286,24.835,2477.6535714285715,66183.00928571429,420065.8278571429,2.857142857142857,7.714285714285714,16.071428571428573,25.071428571428573,-4.194605207723526,0.4938467468377879,-4.460979163400712,-0.4166593651583224,4.579260270835181,-3.53215097085794,-2.2927240006298573,-3.350057279877496,-0.1103313069799017,-3.1002609593408046
Steven Buchanan,merchant_num_trans_7_day;merchant_num_trans_30_day;merchant_risk_30_day;combined_score,26.505541373844263,True,True,47.126,36.486,29.855,2048.489,62317.386,276680.41500000004,4.1,9.5,14.0,28.6,0.5149155368462394,-2.9323027676514486,-2.3668799339765068,-2.8601176088716884,3.449607373198236,-7.287028162150301,2.141238989743472,0.5427517345209051,-3.715622693737886,-0.6950765731475835
Amber Martin,customer_avg_amout_1_day;merchant_num_trans_1_day;merchant_num_trans_7_day;merchant_risk_7_day;merchant_risk_90_day;combined_score,26.50421952092061,True,True,33.93888888888889,49.114444444444445,36.65888888888888,1962.2966666666669,31293.221111111103,564589.8555555556,4.333333333333333,7.555555555555555,15.333333333333334,23.666666666666668,-3.5335731611764225,1.156758252149454,0.4713707591131561,-3.3508556181327256,-5.616598817409346,0.2525434717988338,2.973668823185209,-3.696084747824021,-1.3949753643304486,-4.057790505800995
Bethany Johnson,merchant_num_trans_1_day;merchant_num_trans_7_day;merchant_risk_90_day;combined_score,26.456230372183395,True,True,53.021428571428565,52.290000000000006,34.99142857142857,3922.961428571429,62237.287142857145,573716.0599999999,3.857142857142857,8.285714285714286,16.428571428571427,38.57142857142857,2.324832488354918,2.184995775429439,-0.2242123815021973,7.812233775959674,3.4262000467773657,0.4915341489443308,1.274832428406156,-2.104358395270006,0.5112706562542277,6.10176027528508
Anna Torres,customer_avg_amount_7_day;merchant_num_trans_7_day;merchant_risk_30_day;combined_score,26.440855958230646,True,True,51.88999999999999,60.33083333333334,37.725,2903.745000000001,33027.43083333334,639775.9541666667,3.75,10.416666666666666,19.0,31.08333333333333,1.977480005657699,4.7885989582833295,0.9161003320729922,2.0093018698355283,-5.109809900584897,2.221464585541375,0.8925942395808688,2.541060361912083,4.986804791540001,0.997640913221868
Thomas Collins,customer_avg_amout_1_day;customer_avg_amount_30_day;merchant_num_trans_7_day;merchant_risk_7_day;merchant_risk_90_day;combined_score,26.437773805775166,True,True,33.18222222222222,40.28222222222222,48.51888888888888,2928.542222222223,40087.41,566162.0333333333,3.888888888888889,11.22222222222222,16.88888888888889,34.111111111111114,-3.765872443586304,-1.7030948173231115,5.418784476438067,2.1504854182780053,-3.0466688924181424,0.2937145669667646,1.3880881880580926,4.297149761740695,1.312446519978227,3.061468720987759
Kevin Holland,customer_avg_amount_30_day;merchant_num_trans_30_day;merchant_risk_90_day;combined_score,26.433136175304927,True,True,51.96714285714285,51.67857142857143,22.138571428571428,2153.474285714285,48470.84857142858,693355.0214285714,4.142857142857143,9.142857142857142,17.714285714285715,22.142857142857142,2.001163129477967,1.9870166221916843,-5.5857976880274,-2.262381498005721,-0.5967727244769653,3.6245558316006026,2.29413426527359,-0.2358100683587762,2.7490377238971173,-5.096466623995099
Mark Whitehead,customer_avg_amount_30_day;merchant_num_trans_1_day;merchant_num_trans_30_day;combined_score,26.424105311376156,True,True,39.01222222222222,39.72777777777778,23.151111111111117,3224.3466666666664,46989.15,268333.7477777778,3.111111111111111,8.0,16.11111111111111,28.33333333333333,-1.976042289688145,-1.8826226424164296,-5.163415502974056,3.834654747304565,-1.0297701898079763,-7.505604862189204,-1.3866779234143618,-2.727207837573752,-0.0412644221761123,-0.8768448938315535
Taylor Evans,customer_avg_amout_1_day;merchant_num_trans_1_day;merchant_risk_30_day;combined_score,26.40291297041274,True,True,58.19777777777777,44.446666666666665,39.30111111111111,1543.0922222222223,44062.69666666668,467256.9911111111,2.6666666666666665,8.333333333333334,13.555555555555555,27.88888888888889,3.9139895889776657,-0.3546573655199689,1.5735770379026142,-5.737605652436389,-1.884969013763844,-2.296341699872864,-2.97225855854148,-2.000550154886049,-4.489171803540365,-1.1797920949714993
Phillip Nolan,customer_avg_amount_7_day;customer_avg_amount_30_day;merchant_risk_30_day;combined_score,26.330348086703935,True,True,54.95875,30.185,48.00750000000001,2258.57875,41684.10999999999,485481.39,3.5,9.625,19.0,31.625,2.91959686410967,-4.972551952664903,5.205457966844782,-1.6639668412340116,-2.5800645059217464,-1.819093851926985,0.0007051323218654,0.8152483655287931,4.986804791540001,1.366857814611179
Sarah Jordan,customer_avg_amount_7_day;merchant_num_trans_1_day;merchant_risk_30_day;merchant_risk_90_day;combined_score,26.31540768995077,True,True,50.57545454545454,27.577272727272728,32.27090909090909,1813.2890909090909,49248.13363636364,597667.2790909092,4.181818181818182,10.181818181818182,14.181818181818182,23.727272727272727,1.5739100068214726,-5.816927995026304,-1.3590804587510763,-4.19923363812777,-0.3696263470379745,1.118751970311584,2.433129970300965,2.029096994563931,-3.3991707851823265,-4.016479523827367
Cheryl Reed,merchant_num_trans_7_day;merchant_num_trans_30_day;combined_score,26.313763670108717,True,True,41.32909090909091,54.29272727272726,29.78818181818182,2495.599090909091,30717.089999999997,786952.7518181818,4.0,7.909090909090909,14.454545454545457,29.63636363636364,-1.2647555935680752,2.833474221070767,-2.3947532214380565,-0.314486142036869,-5.78496188100394,6.07562791762119,1.7844833468398722,-2.9253872055794883,-2.9244929223489864,0.0113412186014736
James Thompson,customer_avg_amount_7_day;merchant_risk_7_day;merchant_risk_90_day;combined_score,26.30584704084665,True,True,45.17714285714286,32.215714285714284,29.852857142857143,2385.3214285714284,42903.74857142857,467181.4614285714,3.571428571428572,7.428571428571429,17.857142857142858,19.571428571428573,-0.0833903430723738,-4.31501137713344,-2.367773829492766,-0.9423545195206996,-2.223648956746086,-2.298319618522904,0.2555305915387242,-3.97290672218124,2.99767850919077,-6.849232573447647
Megan Baldwin,customer_avg_amout_1_day;customer_avg_amount_7_day;customer_avg_amount_30_day;merchant_risk_7_day;combined_score,26.28626786880847,True,True,56.2225,55.44,28.31625,2123.83375,53850.73375,531473.14875,2.875,6.375,17.25,33.0,3.307572482804149,3.2049584690959,-3.008771405943937,-2.431140561919283,0.9753936331158124,-0.614693749596818,-2.229017635825643,-6.269664040676297,1.94095517169274,2.3041007181378896
Angela Richardson,customer_avg_amount_7_day;customer_avg_amount_30_day;merchant_risk_7_day;merchant_risk_30_day;combined_score,26.23907287114518,True,True,52.29583333333333,29.238333333333333,23.4,2426.066666666666,47998.17500000001,624623.6625,3.0,7.583333333333333,13.25,29.75,2.1020722419281994,-5.279080423565724,-5.059591194122569,-0.710370580155745,-0.7349023429459881,1.824666938965836,-1.7830730821961411,-3.6355299409333792,-5.020986816529569,0.088799309802028
Bradley Salazar,customer_avg_amount_7_day;merchant_num_trans_1_day;merchant_num_trans_30_day;merchant_risk_1_day;merchant_risk_7_day;combined_score,26.233780954308486,True,True,47.02375,30.5675,33.43625,1467.0212499999998,45739.13,401758.2874999999,2.625,10.875,15.5,30.625,0.4835244333752131,-4.848699339862548,-0.8729570524276161,-6.170717462120374,-1.395064118040097,-4.011576069589494,-3.1209067430846464,3.540214675607674,-1.10489444815452,0.6852266120462985
Rachel Mckinney,customer_avg_amout_1_day;customer_avg_amount_7_day;merchant_num_trans_30_day;merchant_risk_30_day;combined_score,26.23300885073197,True,True,63.09666666666666,55.86111111111112,40.71444444444444,2618.4344444444446,45625.944444444445,408692.95333333337,2.7777777777777777,10.444444444444445,18.0,31.444444444444443,5.417965412979378,3.3413132701186847,2.1631507917378454,0.3848797357575427,-1.4281403857862311,-3.82997587715736,-2.5758633997597,2.6016151688027267,3.2463192944844232,1.2437855141480745
Willie Stein,customer_avg_amout_1_day;merchant_num_trans_1_day;merchant_risk_7_day;merchant_risk_30_day;combined_score,26.230613608740462,True,True,75.99000000000001,47.14625,34.063750000000006,2018.6575000000005,49054.2925,537162.0012500001,2.875,11.625,18.125,28.25,9.376263317655242,0.5194614562082066,-0.6111946487495886,-3.029963932287196,-0.426272632821604,-0.4657180478763164,-2.229017635825643,5.1751944616550025,3.4638799816163703,-0.9336474940452928
Anna Rush,customer_avg_amount_7_day;customer_avg_amount_30_day;merchant_num_trans_1_day;merchant_num_trans_7_day;merchant_risk_1_day;combined_score,26.179377918496343,True,True,49.82857142857142,32.93,24.912857142857145,1990.457142857143,61891.49714285714,647271.3014285715,4.857142857142857,9.142857142857142,15.571428571428571,31.571428571428573,1.3446143080161812,-4.0837273196127,-4.428500959643278,-3.1905233067644625,3.325149673628625,2.417747512191537,4.842388857442168,-0.2358100683587762,-0.9805740555076936,1.3303418573309185
Daniel Wood,customer_avg_amout_1_day;customer_avg_amount_7_day;merchant_num_trans_7_day;merchant_num_trans_30_day;merchant_risk_1_day;merchant_risk_7_day;combined_score,26.164801238043978,True,True,58.590769230769226,54.88307692307693,39.21076923076924,2653.953076923077,38674.32153846153,676688.6384615384,4.615384615384615,10.76923076923077,15.76923076923077,33.15384615384615,4.034639323589733,3.024628068555116,1.5358908104108506,0.5871058772268744,-3.459616393302027,3.1881082180166063,3.97990268778511,3.3096406032163856,-0.6363021989472477,2.4089670569940247
Vanessa Pratt,customer_avg_amout_1_day;customer_avg_amount_7_day;merchant_num_trans_1_day;merchant_num_trans_7_day;combined_score,26.147714906004808,True,True,32.43555555555555,65.25111111111111,34.901111111111106,1791.2744444444445,38869.77111111111,582170.761111111,3.111111111111111,10.22222222222222,17.555555555555557,31.22222222222222,-3.995101691426892,6.381773490286333,-0.261888422150475,-4.324574528237635,-3.402500073431581,0.7129399651198901,-1.3866779234143618,2.11717671367759,2.472770184681947,1.0923119135781016
Rachael Black,customer_avg_amount_30_day;merchant_num_trans_1_day;merchant_num_trans_30_day;merchant_risk_1_day;merchant_risk_7_day;combined_score,26.10757564695643,True,True,39.79600000000001,47.149,44.358,3402.511,58161.89199999999,416586.467,4.6,10.8,16.6,31.6,-1.7354198024459546,0.5203518998296633,3.683064513103018,4.849037429383638,2.2352454213854536,-3.6232660463906057,3.925017204261479,3.3767166970029425,0.8096395986066175,1.349817034547058
Kristin Moreno,customer_avg_amount_7_day;merchant_risk_1_day;merchant_risk_7_day;combined_score,26.051358126617515,True,True,45.0225,28.8125,40.5775,2801.2825,60144.46833333335,503039.0383333333,2.25,6.75,17.583333333333332,29.08333333333333,-0.1308662348046649,-5.416964269191006,2.10602424680059,1.4259292967848365,2.814614628936834,-1.3593064025213084,-4.458740403973152,-5.452174147652633,2.5211170040445974,-0.3656214919078931
Nathaniel Guzman,customer_avg_amount_30_day;merchant_num_trans_1_day;combined_score,26.03816685962671,True,True,37.52666666666667,36.60555555555556,18.32555555555556,3944.423333333334,53759.76999999999,628458.6222222223,3.111111111111111,9.444444444444445,16.333333333333332,28.77777777777778,-2.4321129807043125,-2.8935909560681967,-7.176401991108034,7.934427618619391,0.948811253982496,1.925094189573568,-1.3866779234143618,0.4216421207396219,0.3455101327251257,-0.5738976926916053
Nicholas Morgan,customer_avg_amout_1_day;customer_avg_amount_7_day;merchant_num_trans_30_day;combined_score,26.03741973422977,True,True,60.94777777777777,62.873333333333335,37.84888888888889,2944.218888888889,44166.57333333333,725848.5633333334,3.2222222222222223,8.222222222222221,16.555555555555557,26.444444444444443,4.758249095533401,5.6118545610284025,0.967780735809334,2.2397408763254965,-1.854613086964016,4.475474045185222,-0.9902827646325824,-2.242769382448619,0.7322846876263699,-2.164370498676328
Barbara Wilson,merchant_num_trans_7_day;merchant_num_trans_30_day;merchant_risk_1_day;merchant_risk_90_day;combined_score,26.03292062192834,True,True,52.1125,41.95625,36.60125,2261.94875,70878.95625,715064.96875,4.625,9.5,14.625,24.625,2.0457882748244844,-1.1610485057374895,0.4473266250878426,-1.6447796696231225,5.951559044737707,4.193080790988269,4.01420611498738,0.5427517345209051,-2.62781925807815,-3.4045606033429845
Lindsey Murphy,merchant_num_trans_1_day;merchant_num_trans_30_day;merchant_risk_30_day;merchant_risk_90_day;combined_score,25.971848832185653,True,True,49.17428571428572,50.44857142857143,37.98857142857143,1780.3871428571426,49665.395714285725,352280.4985714285,3.0,10.285714285714286,19.0,24.857142857142858,1.143746331910977,1.5887454751409689,1.0260494805729268,-4.3865616273281605,-0.2476896551878781,-5.307265898990544,-1.7830730821961411,2.255587700856203,4.986804791540001,-3.246324788461852
Anna Tran,customer_avg_amout_1_day;customer_avg_amount_30_day;merchant_num_trans_30_day;merchant_risk_7_day;combined_score,25.969850514564733,True,True,35.38166666666666,49.76583333333334,24.9675,2927.5916666666667,43905.35083333333,420035.9225000001,3.6666666666666665,11.833333333333334,17.25,27.666666666666668,-3.090635395817789,1.3676764634940644,-4.405706623978658,2.145073408613276,-1.9309502601033384,-3.532934111494042,0.5952978704945339,5.629355513334817,1.94095517169274,-1.331265695541472
Justin Bridges,customer_avg_amout_1_day;merchant_num_trans_1_day;merchant_risk_1_day;merchant_risk_7_day;combined_score,25.965156201688178,True,True,55.88800000000001,43.202,32.05200000000001,3181.851,59860.426,528639.9970000001,1.9,10.7,17.3,33.5,3.2048798264612817,-0.7576775452184427,-1.450398657672724,3.592704703075336,2.7316088052479683,-0.6888863517141884,-5.707385154135756,3.158719392196629,2.0279794465455203,2.64491631942033
Madeline Ruiz,customer_avg_amount_7_day;customer_avg_amount_30_day;merchant_num_trans_1_day;merchant_risk_30_day;merchant_risk_90_day;combined_score,25.9181714297853,True,True,40.5225,59.89,44.8825,3231.13625,44626.40625,562001.4700000001,3.875,9.75,18.625,24.75,-1.5123817909867774,4.645858147450111,3.9018603389661664,3.873311394361868,-1.7202358990313422,0.1847606360754462,1.3385387932103705,1.0877449965366812,4.334122730144159,-3.3193567030223745
Andrew Silva,customer_avg_amout_1_day;merchant_num_trans_1_day;merchant_risk_30_day;merchant_risk_90_day;combined_score,25.89423192963124,True,True,60.58083333333334,48.91333333333333,38.028333333333336,3479.2975000000006,51793.10250000001,533260.8883333333,3.583333333333333,10.583333333333334,18.416666666666668,38.0,4.645595882587936,1.0916389408430591,1.0426362084857437,5.286223112736638,0.3740910922239325,-0.567877672203251,0.2980015014082004,2.904389203255936,3.971521584924249,5.7122567309622925
Raymond Chapman,customer_avg_amount_30_day;merchant_risk_7_day;merchant_risk_30_day;merchant_risk_90_day;combined_score,25.893398985189823,True,True,37.588,36.52,43.60099999999999,3045.182,52408.807,643342.0599999999,3.7,7.4,14.1,24.9,-2.41328343534598,-2.92129364651346,3.3672810237257016,2.8145766446513814,0.5540187057302697,2.314851278012376,0.7142164181290688,-4.035191666411614,-3.541574144032329,-3.2171120226376435
Devin Schmidt,customer_avg_amount_30_day;merchant_num_trans_1_day;merchant_num_trans_30_day;combined_score,25.869407236475308,True,True,38.557500000000005,49.755,53.23,1718.4487500000002,40714.9025,681041.3225000001,3.25,8.5,15.625,30.625,-2.115643583852965,1.3641686552883316,7.384030322555518,-4.739209275118283,-2.863296466168007,3.302093271943996,-0.8911839749371379,-1.6372213135421996,-0.8873337610225728,0.6852266120462985
Tammy Clark,customer_avg_amount_30_day;merchant_num_trans_7_day;merchant_num_trans_30_day;merchant_risk_1_day;combined_score,25.83867771287462,True,True,53.83,48.764,42.948,2228.978,68379.883,678685.604,4.7,10.3,15.1,30.3,2.573066712100658,1.0432851538840548,3.09488126340419,-1.8324993842788344,5.2212537020773375,3.2404033588036083,4.281772847165082,2.2867301729713905,-1.8010886469767515,0.4636964712127128
Micheal Maxwell,customer_avg_amount_7_day;customer_avg_amount_30_day;merchant_risk_30_day;merchant_risk_90_day;combined_score,25.834242956506625,True,True,48.031000000000006,69.74600000000001,45.407,2289.449,50213.79,612241.125,4.1,9.0,18.1,23.9,0.7927536653673112,7.837208086744293,4.120656164829311,-1.4882063710793925,-0.0874321370292757,1.5004016828104143,2.141238989743472,-0.5472347895106473,3.4203678441899834,-3.898743225202524
Phyllis Nelson,customer_avg_amount_7_day;merchant_num_trans_7_day;merchant_risk_1_day;merchant_risk_7_day;merchant_risk_90_day;combined_score,25.834221268736215,True,True,36.894444444444446,57.48333333333333,37.10444444444445,2502.5177777777776,37529.98,515915.5111111111,5.0,11.444444444444445,16.0,24.88888888888889,-2.6262073884740964,3.8665850629768976,0.6572348120124751,-0.2750944410660975,-3.794027855377675,-1.0221063137943875,5.352039775875886,4.781588216865831,-0.2346516996267313,-3.224685702666141
Carmen Cowan,customer_avg_amount_7_day;customer_avg_amount_30_day;combined_score,25.831562306288053,True,True,44.03,23.157142857142865,28.16,2042.5457142857144,45401.86,459936.1828571428,2.7142857142857144,8.285714285714286,17.0,27.0,-0.4355671658070552,-7.248155794611463,-3.0739512873378665,-2.893955841195887,-1.493624687610861,-2.488053920711102,-2.802374919063573,-2.104358395270006,1.505833797428846,-1.7856864972513933
Jeffery Carter,customer_avg_amout_1_day;merchant_num_trans_7_day;merchant_risk_30_day;combined_score,25.783791686007895,True,True,31.515000000000004,39.9775,32.591249999999995,2726.9,61035.785,530946.9925,3.125,10.5,20.0,34.0,-4.277715429277972,-1.801763166084319,-1.2254498510059957,1.0024308420824577,3.075084514591002,-0.6284723625171524,-1.3371285285666397,2.722724782584009,6.727290288595578,2.9857319207027704
James Bauer,customer_avg_amout_1_day;customer_avg_amount_30_day;merchant_risk_90_day;combined_score,25.780387692179136,True,True,28.167142857142856,43.07,49.94428571428572,2313.4414285714283,58586.46142857143,472866.9014285714,3.0,9.571428571428571,15.857142857142858,36.71428571428572,-5.305519145440761,-0.8004188390482747,6.013390530957435,-1.3516049335832434,2.359317543727597,-2.14943328097244,-1.7830730821961411,0.6984640950968405,-0.4832924849203843,4.835873756236018
Jeff Whitaker,customer_avg_amout_1_day;customer_avg_amount_30_day;merchant_num_trans_30_day;merchant_risk_1_day;merchant_risk_90_day;combined_score,25.77739249740856,True,True,60.0025,44.72583333333333,27.950833333333332,2356.374166666667,56179.089166666665,670203.1474999998,2.5,8.166666666666666,15.083333333333334,23.25,4.468045549997122,-0.2642638463722791,-3.161205421897207,-1.1071664132394048,1.6558100236333275,3.0182707038611305,-3.566851296714148,-2.3638789962299023,-1.8300967385943427,-4.341803506869695
William Mccarthy,customer_avg_amout_1_day;merchant_risk_1_day;merchant_risk_7_day;combined_score,25.777346988906704,True,True,58.21888888888889,38.35111111111111,40.01777777777778,2758.882222222222,58852.99222222223,551521.1288888888,2.2222222222222223,6.555555555555555,16.77777777777778,26.11111111111111,3.9204707730683994,-2.3283841159447376,1.8725354272294437,1.184522351362989,2.4372059619989264,-0.0896912276875924,-4.557839193668595,-5.876057795887125,1.119059242527608,-2.3915808995312875
Kristin Reid,customer_avg_amout_1_day;merchant_num_trans_7_day;merchant_num_trans_30_day;merchant_risk_7_day;merchant_risk_90_day;combined_score,25.776892359052276,True,True,55.81777777777778,40.52777777777777,33.074444444444445,2214.403333333333,63554.90222222222,351515.12444444443,3.111111111111111,7.777777777777778,16.444444444444443,24.11111111111111,3.183321361485794,-1.623584497993204,-1.0238846888997843,-1.91548058027434,3.8112473166123655,-5.327308982836746,-1.3866779234143618,-3.2116462926988865,0.5388974101757448,-3.754843304661049
Elizabeth Lyons,merchant_num_trans_7_day;merchant_risk_1_day;merchant_risk_7_day;merchant_risk_30_day;combined_score,25.739512345636022,True,True,44.03375,40.820000000000014,33.84625,2163.11375,61245.7775,521057.27625,2.25,6.75,18.5,33.75,-0.4344159028435689,-1.5289636202386012,-0.7019250436499435,-2.2074989889591192,3.1364507209111268,-0.887457354334113,-4.458740403973152,-5.452174147652633,4.116562043012212,2.81532412006155
Stacie Andrews,merchant_risk_30_day;combined_score,25.73027631605746,True,True,37.76142857142857,37.37571428571429,31.21142857142857,3035.281428571429,42380.58,606742.1042857143,4.0,9.428571428571429,21.714285714285715,30.428571428571427,-2.3600402643870897,-2.6442153456036133,-1.8010440721841678,2.758207516151125,-2.376534752641136,1.3563971635007162,1.7844833468398722,0.3870393739449695,9.710979712119428,0.5513347686853388
John Carlson,customer_avg_amount_30_day;merchant_num_trans_1_day;merchant_num_trans_7_day;combined_score,25.723270424493457,True,True,36.49714285714286,49.932857142857145,25.212857142857143,3523.264285714285,66280.24285714286,519229.3228571428,4.0,10.428571428571429,17.142857142857142,29.714285714285715,-2.7481803492192043,1.421758385610996,-4.303355587366931,5.536549006706731,4.607674882811935,-0.935326522925365,1.7844833468398722,2.5670124220080743,1.754474582722499,0.0644553382818544
Matthew Lewis,customer_avg_amount_7_day;merchant_num_trans_1_day;merchant_num_trans_7_day;merchant_risk_30_day;combined_score,25.722823782999765,True,True,41.9275,31.24833333333333,40.13,2011.5241666666668,65817.13583333335,483353.0525,4.0,10.0,18.0,26.666666666666668,-1.0810419340010289,-4.6282470857023625,1.9193490664883728,-3.070577727784036,4.472340901020233,-1.8748292700206268,1.7844833468398722,1.6327382585524572,3.2463192944844232,-2.012896898106353
Diane Palmer,customer_avg_amout_1_day;customer_avg_amount_7_day;customer_avg_amount_30_day;merchant_num_trans_7_day;combined_score,25.693748894274016,True,True,55.22083333333333,30.660833333333333,47.60333333333333,2612.210833333333,65385.93416666665,499328.19,4.083333333333333,9.166666666666666,17.583333333333332,26.83333333333333,3.0000573534465738,-4.818478223013171,5.036859340305811,0.3494454644138223,4.34633063664293,-1.4564835106352363,2.081779715926205,-0.1839059481667977,2.5211170040445974,-1.8992916976788743
Thomas Cunningham,customer_avg_amout_1_day;merchant_num_trans_1_day;merchant_num_trans_30_day;combined_score,25.690768374181687,True,True,34.489,54.492,33.741,1241.516,57978.643,420733.26,3.3,8.7,15.2,26.7,-3.364687148370062,2.8979982679543737,-0.7458302117568943,-7.45463672945172,2.181694480556821,-3.5146727233848414,-0.7128061534853378,-1.20122670392958,-1.6270400972711945,-1.990175858020858
Erik White,customer_avg_amout_1_day;customer_avg_amount_30_day;merchant_num_trans_7_day;merchant_risk_7_day;merchant_risk_90_day;combined_score,25.688284442564736,True,True,57.22857142857141,46.56142857142856,27.99571428571429,2137.3942857142856,34606.26142857143,644678.7328571429,4.0,7.571428571428571,16.285714285714285,24.428571428571427,3.61643988929343,0.3300976341131,-3.142483276917771,-2.353933343555605,-4.6484274985852645,2.3498551345658063,1.7844833468398722,-3.661482001029369,0.2626298709605747,-3.5384524467039444
Brandy Long,merchant_num_trans_1_day;merchant_num_trans_7_day;merchant_risk_30_day;combined_score,25.681206655421757,True,True,40.07454545454545,42.01727272727273,41.64363636363637,1553.1509090909092,62956.71636363636,491111.6581818182,3.909090909090909,8.727272727272727,13.545454545454543,32.90909090909091,-1.6499053849885437,-1.1412894881870217,2.5507643538826694,-5.680336290083362,3.636439183865901,-1.6716523154728458,1.4601600351093258,-1.141772893527859,-4.506752465126786,2.242134245177444
Regina Garrett,customer_avg_amout_1_day;merchant_num_trans_30_day;merchant_risk_1_day;merchant_risk_7_day;merchant_risk_90_day;combined_score,25.68098352261583,True,True,35.07222222222222,52.54,35.218888888888884,2227.516666666667,53593.67888888889,437170.91777777777,4.555555555555555,7.333333333333333,15.22222222222222,22.666666666666668,-3.1856359099898164,2.265945195561696,-0.1293270278133076,-1.840819518832952,0.9002743710348543,-3.0842148055383345,3.766459140748768,-4.180523202949155,-1.5883626417810706,-4.7394217083658745
Jordan Bowman,merchant_num_trans_1_day;merchant_num_trans_7_day;merchant_risk_1_day;merchant_risk_90_day;combined_score,25.617063255200453,True,True,48.41,46.60625,36.85625,3338.465,66718.45375,654943.3812499999,2.25,8.0,16.125,22.625,0.9091079755435352,0.3446107087225297,0.5537001915227384,4.484390072412996,4.735733456631466,2.6186585878527517,-4.458740403973152,-2.727207837573752,-0.0170910124947841,-4.767823008472746
